שווי לחשיפה,שווי נייר,תאריך פקיעה,מחיר מימוש,דלתא,מטבע קניה,קוד מטבע קניה,מכפיל-יחס המרה,מטבע מכירה,קוד מטבע מכירה,כמות,תאור נייר,מספר נייר,קוד אפיק,שם חשבון,קוד בנק,מספר חשבון,שם הבנק,Issue_Date_CPI
"2,441,125.96","2,441,125.96",,,,,,1,,,"29,136.00",TSM US,70449392,106,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"3,701,653.84","3,701,653.84",,,,,,1,,,"44,181.00",TSM US,70449392,106,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"2,000,841.88","2,000,841.88",,,,,,1,,,"23,881.00",TSM US,70449392,106,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"4,382,313.75","4,382,313.75",,,,,,1,,,"52,305.00",TSM US,70449392,106,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"2,682,926.12","2,682,926.12",,,,,,1,,,"32,022.00",TSM US,70449392,106,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"1,004,903.38","1,004,903.38",,,,,,1,,,"11,994.00",TSM US,70449392,106,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"64,094.64","64,094.64",,,,,,1,,,765,TSM US,70449392,106,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"4,004,867.55","4,004,867.55",,,,,,1,,,"47,800.00",TSM US,70449392,106,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"4,298,110.99","4,298,110.99",,,,,,1,,,"51,300.00",TSM US,70449392,106,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"166,394.71","166,394.71",,,,,,1,,,"1,986.00",TSM US,70449392,106,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"43,940,033.37","43,940,033.37",,,,,,1,,,"20,911.00",SMSN.LI,70451950,106,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"48,130,001.64","48,130,001.64",,,,,,1,,,"22,905.00",SMSN.LI,70451950,106,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"4,942,229.38","4,942,229.38",,,,,,1,,,"2,352.00",SMSN.LI,70451950,106,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"7,001,491.62","7,001,491.62",,,,,,1,,,"3,332.00",SMSN.LI,70451950,106,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"3,826,445.45","3,826,445.45",,,,,,1,,,"1,821.00",SMSN.LI,70451950,106,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"8,062,642.06","8,062,642.06",,,,,,1,,,"3,837.00",SMSN.LI,70451950,106,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"4,946,431.95","4,946,431.95",,,,,,1,,,"2,354.00",SMSN.LI,70451950,106,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"1,805,006.39","1,805,006.39",,,,,,1,,,859,SMSN.LI,70451950,106,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"121,874.70","121,874.70",,,,,,1,,,58,SMSN.LI,70451950,106,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"8,232,846.38","8,232,846.38",,,,,,1,,,"3,918.00",SMSN.LI,70451950,106,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"9,512,530.78","9,512,530.78",,,,,,1,,,"4,527.00",SMSN.LI,70451950,106,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"359,320.25","359,320.25",,,,,,1,,,171,SMSN.LI,70451950,106,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"18,365,010.85","18,365,010.85",,,,,,1,,,"55,240.00",EXPE US -EXPEDIA,70452826,106,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"19,685,203.80","19,685,203.80",,,,,,1,,,"59,211.00",EXPE US -EXPEDIA,70452826,106,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"1,866,089.90","1,866,089.90",,,,,,1,,,"5,613.00",EXPE US -EXPEDIA,70452826,106,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"2,797,306.32","2,797,306.32",,,,,,1,,,"8,414.00",EXPE US -EXPEDIA,70452826,106,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"1,487,419.60","1,487,419.60",,,,,,1,,,"4,474.00",EXPE US -EXPEDIA,70452826,106,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"3,280,368.61","3,280,368.61",,,,,,1,,,"9,867.00",EXPE US -EXPEDIA,70452826,106,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"2,000,070.70","2,000,070.70",,,,,,1,,,"6,016.00",EXPE US -EXPEDIA,70452826,106,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"759,335.35","759,335.35",,,,,,1,,,"2,284.00",EXPE US -EXPEDIA,70452826,106,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"49,203.87","49,203.87",,,,,,1,,,148,EXPE US -EXPEDIA,70452826,106,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"3,700,263.77","3,700,263.77",,,,,,1,,,"11,130.00",EXPE US -EXPEDIA,70452826,106,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"4,112,512.39","4,112,512.39",,,,,,1,,,"12,370.00",EXPE US -EXPEDIA,70452826,106,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"148,608.98","148,608.98",,,,,,1,,,447,EXPE US -EXPEDIA,70452826,106,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"20,503,609.33","20,503,609.33",06/06/2012,,,,,1,,,"77,700.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"21,910,098.88","21,910,098.88",06/06/2012,,,,,1,,,"83,030.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"2,075,429.70","2,075,429.70",06/06/2012,,,,,1,,,"7,865.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"3,253,661.56","3,253,661.56",06/06/2012,,,,,1,,,"12,330.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"1,725,786.42","1,725,786.42",06/06/2012,,,,,1,,,"6,540.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"3,810,451.98","3,810,451.98",06/06/2012,,,,,1,,,"14,440.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"2,298,409.75","2,298,409.75",06/06/2012,,,,,1,,,"8,710.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"825,949.77","825,949.77",06/06/2012,,,,,1,,,"3,130.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"52,776.34","52,776.34",06/06/2012,,,,,1,,,200,DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"3,728,648.65","3,728,648.65",06/06/2012,,,,,1,,,"14,130.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"4,191,761.06","4,191,761.06",06/06/2012,,,,,1,,,"15,885.00",DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"155,690.21","155,690.21",06/06/2012,,,,,1,,,590,DB1 GY - DEUTSCHE BOERSE,70473608,106,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"12,276,453.35","12,276,453.35",,,,,,1,,,"2,784,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"14,362,215.72","14,362,215.72",,,,,,1,,,"3,257,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"1,318,484.03","1,318,484.03",,,,,,1,,,"299,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"630,579.32","630,579.32",,,,,,1,,,"143,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"1,353,761.20","1,353,761.20",,,,,,1,,,"307,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"551,205.70","551,205.70",,,,,,1,,,"125,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"1,874,099.38","1,874,099.38",,,,,,1,,,"425,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"74,963.98","74,963.98",,,,,,1,,,"17,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"604,121.45","604,121.45",,,,,,1,,,"137,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"35,277.16","35,277.16",,,,,,1,,,"8,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"8,162,254.01","8,162,254.01",,,,,,1,,,"1,851,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"8,903,074.47","8,903,074.47",,,,,,1,,,"2,019,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"189,614.76","189,614.76",,,,,,1,,,"43,000.00",BAC 5.7 24/01/2022,70479399,308,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"190,474.97","190,474.97",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"222,836.56","222,836.56",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"20,456.90","20,456.90",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"9,783.74","9,783.74",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"21,004.24","21,004.24",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"8,552.22","8,552.22",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"29,077.54","29,077.54",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"1,163.10","1,163.10",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"9,373.23","9,373.23",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
547.34,547.34,,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"126,641.22","126,641.22",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"138,135.40","138,135.40",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"2,941.96","2,941.96",,,,,,1,,,,(BAC 5.7 24/01/2022(ריבית לקבל,70479399,308,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"26,323,549.33","26,323,549.33",,,,,,1,,,"6,602,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"28,341,076.74","28,341,076.74",,,,,,1,,,"7,108,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"2,890,726.03","2,890,726.03",,,,,,1,,,"725,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"2,360,427.33","2,360,427.33",,,,,,1,,,"592,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"2,763,135.37","2,763,135.37",,,,,,1,,,"693,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"2,212,900.62","2,212,900.62",,,,,,1,,,"555,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"2,978,444.62","2,978,444.62",,,,,,1,,,"747,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"526,311.50","526,311.50",,,,,,1,,,"132,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"1,048,635.79","1,048,635.79",,,,,,1,,,"263,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"71,769.75","71,769.75",,,,,,1,,,"18,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"29,481,418.32","29,481,418.32",,,,,,1,,,"7,394,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"33,759,692.85","33,759,692.85",,,,,,1,,,"8,467,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"1,411,471.75","1,411,471.75",,,,,,1,,,"354,000.00",BAC 4.125% 22/01/2024,70483524,308,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"332,669.28","332,669.28",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"358,166.20","358,166.20",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"36,532.15","36,532.15",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"29,830.39","29,830.39",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"34,919.69","34,919.69",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"27,965.99","27,965.99",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"37,640.71","37,640.71",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"6,651.37","6,651.37",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"13,252.35","13,252.35",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
907.01,907.01,,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"372,577.50","372,577.50",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"426,645.07","426,645.07",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"17,837.77","17,837.77",,,,,,1,,,,(BAC 4.125% 22/01/2024(ריבית לקבל,70483524,308,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"26,910.56","26,910.56",,,,,,1,,,"6,000.00",C 6.95% 01/11/2018,70488994,308,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"71,761.49","71,761.49",,,,,,1,,,"16,000.00",C 6.95% 01/11/2018,70488994,308,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"170,433.54","170,433.54",,,,,,1,,,"38,000.00",C 6.95% 01/11/2018,70488994,308,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"273,590.68","273,590.68",,,,,,1,,,"61,000.00",C 6.95% 01/11/2018,70488994,308,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"85,216.77","85,216.77",,,,,,1,,,"19,000.00",C 6.95% 01/11/2018,70488994,308,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
61.16,61.16,,,,,,1,,,,(C 6.95% 01/11/2018(ריבית לקבל,70488994,308,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
163.1,163.1,,,,,,1,,,,(C 6.95% 01/11/2018(ריבית לקבל,70488994,308,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
387.37,387.37,,,,,,1,,,,(C 6.95% 01/11/2018(ריבית לקבל,70488994,308,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
621.82,621.82,,,,,,1,,,,(C 6.95% 01/11/2018(ריבית לקבל,70488994,308,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
193.68,193.68,,,,,,1,,,,(C 6.95% 01/11/2018(ריבית לקבל,70488994,308,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"8,829,519.59","8,829,519.59",,,,,,1,,,"29,340.00",ADS GR,70508171,106,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"9,223,748.31","9,223,748.31",,,,,,1,,,"30,650.00",ADS GR,70508171,106,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"908,832.62","908,832.62",,,,,,1,,,"3,020.00",ADS GR,70508171,106,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"1,339,173.90","1,339,173.90",,,,,,1,,,"4,450.00",ADS GR,70508171,106,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"731,279.23","731,279.23",,,,,,1,,,"2,430.00",ADS GR,70508171,106,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"1,607,008.68","1,607,008.68",,,,,,1,,,"5,340.00",ADS GR,70508171,106,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"956,982.70","956,982.70",,,,,,1,,,"3,180.00",ADS GR,70508171,106,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"374,667.75","374,667.75",,,,,,1,,,"1,245.00",ADS GR,70508171,106,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"23,172.22","23,172.22",,,,,,1,,,77,ADS GR,70508171,106,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"1,814,655.87","1,814,655.87",,,,,,1,,,"6,030.00",ADS GR,70508171,106,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"2,052,396.85","2,052,396.85",,,,,,1,,,"6,820.00",ADS GR,70508171,106,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"62,595.09","62,595.09",,,,,,1,,,208,ADS GR,70508171,106,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"14,038,139.26","14,038,139.26",,,,,,1,,,"419,585.00",GWI LN,70512405,106,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"13,155,371.04","13,155,371.04",,,,,,1,,,"393,200.00",GWI LN,70512405,106,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"1,873,268.63","1,873,268.63",,,,,,1,,,"55,990.00",GWI LN,70512405,106,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"1,382,183.85","1,382,183.85",,,,,,1,,,"41,312.00",GWI LN,70512405,106,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"956,139.86","956,139.86",,,,,,1,,,"28,578.00",GWI LN,70512405,106,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"1,212,522.39","1,212,522.39",,,,,,1,,,"36,241.00",GWI LN,70512405,106,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"899,965.22","899,965.22",,,,,,1,,,"26,899.00",GWI LN,70512405,106,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"427,817.22","427,817.22",,,,,,1,,,"12,787.00",GWI LN,70512405,106,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"39,680.24","39,680.24",,,,,,1,,,"1,186.00",GWI LN,70512405,106,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"5,829,448.70","5,829,448.70",,,,,,1,,,"174,236.00",GWI LN,70512405,106,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"6,059,165.83","6,059,165.83",,,,,,1,,,"181,102.00",GWI LN,70512405,106,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"300,679.86","300,679.86",,,,,,1,,,"8,987.00",GWI LN,70512405,106,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"15,408,142.06","15,408,142.06",,,,,,1,,,"129,130.00",MEO.GY,70517487,106,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"17,397,251.70","17,397,251.70",,,,,,1,,,"145,800.00",MEO.GY,70517487,106,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"1,655,006.04","1,655,006.04",,,,,,1,,,"13,870.00",MEO.GY,70517487,106,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
